33591,Gordon M.,Strong,5718 Westheimer,Houston,TX,77057,(713) 555-1023,(713) 555-1084,1000
33595,James A.,Rice,50 Locust Avenue,New Canaan,CT,06840,(203) 555-2034,(203) 555-2108,
33599,Walter S.,Aman,250 Rittenhouse Circle,Bristol,PA,19007,(215) 555-4050,(215) 555-4077,10000
33600,Dennis C.,Cain,1801 Douglas Drive,Sanford,NC,27330,(919) 555-6731,(919) 555-6815,
33602,Kurt J.,Rosenberg,12100 West Center Road,Omaha,NE,68144,(402) 555-4028,(402) 555-4038,
33603,Henry U.,Shaptini,3920 Arkwright Road,Macon,GA,31210,(912) 555-7118,(912) 555-7209,
33605,Anthony S.,Kata,2285 Rutherford Road,Carlsbad,CA,92008,(619) 555-1809,(619) 555-1874,
33606,Richard D.,Mahlik,228 South Main Street,Atlanta,GA,30328,(404) 555-6432,(404) 555-6480,
33610,George C.,Wickham,5 West Third Street,Coudersport,PA,16915,(814) 555-9907,(814) 555-9947,
33613,Knut,Osborne,1710 H Street Northwest,Washington,DC,20006,(202) 555-9942,(202) 555-9959,
33620,David M.,Nardone,1901 Harrison Street,Chantilly,VA,22021,(703) 555-9216,(703) 555-9229,
33623,David M.,Burney,Nelson Place At Elm Hill,Raleigh,NC,27612,(919) 555-5660,(919) 555-5716,
33627,M. J.,Campbell,127 West Webster Street,Houston,TX,77027,(713) 555-4609,(713) 555-4691,
33632,Robert B.,Schmidt,1826 Orange Tree Lane,Redlands,CA,92374,(909) 555-4477,(909) 555-4516,
33635,James F.,Arnold,866 West Peachtree Street,Atlanta,GA,30308,(404) 555-1946,(404) 555-1981,
33637,R.,Wan,802 North First Street,St Louis,MO,63102,(314) 555-3081,(314) 555-3094,
33641,Dennis L.,Crowley,220 Hickory Street,Warren,PA,16366,(814) 555-3612,(814) 555-3638,7500
33646,Don C.,Davis,One Keystone Plaza,Harrisburg,PA,17105,(717) 555-1566,(717) 555-1617,
33650,William I.,Kubic,1145 Empire Central Place,Dallas,TX,75247,(214) 555-8118,(214) 555-8215,1000
33654,Charles E.,Spencer,LES Tower,Cedar Rapids,IA,52401,(319) 555-4496,(319) 555-4589,
33659,Derek H.,Fisher,22290 Michigan Avenue,Dearborn,MI,48123,(313) 555-1013,(313) 555-1096,
33663,Yvan,Walsh,525 North Brand Boulevard,Glendale,CA,91203,(818) 555-6119,(818) 555-6195,
33666,Daniel Y.,Dally,One Executive Drive,Fort Lee,NJ,07024,(201) 555-7783,(201) 555-7848,
33669,Marshall A.,Ergas,1 Horace Mann Plaza,Springfield,IL,62715,(217) 555-2539,(217) 555-2589,
33673,Michael B.,Hinson,101 North Robinson,Wilmington,DE,19801,(302) 555-6827,(302) 555-6837,
33677,Bob O.,Smith,601 6Th Street Southwest,Great Falls,MT,59404,(406) 555-3458,(406) 555-3460,
33679,Nelda S.,Flowers,2905 North Highway 61,Muscatine,IA,52761,(319) 555-1421,(319) 555-1452,
33682,George H.,Howard,2777 Allen Parkway,Houston,TX,77019,(713) 555-3322,(713) 555-3348,
33685,Gordon A.,Beck,225 High Ridge Road,Stamford,CT,06905,(203) 555-8331,(203) 555-8370,
33687,Vincent A.M.,Huey,3 East 54Th Street,Richmond,VA,23230,(804) 555-5713,(804) 555-5719,
33688,William,Lowden,Route 2 South,Ravenswood,WV,26164,(304) 555-6043,(304) 555-6068,
33691,Martha M.,Young,3102 Shawnee Drive,Winchester,VA,22601,(703) 555-9140,(703) 555-9162,
33696,Gary P.,Arnold,10 South Geneva Road,Vineyard,UT,84058,(801) 555-9009,(801) 555-9107,
33699,Thor,Holzwasser,26950 Agoura Road,Calabasas Hills,CA,91301,(818) 555-9357,(818) 555-9438,
33703,Robert J.,Aoki,13000 West Silver Spring,Butler,WI,53201,(414) 555-6640,(414) 555-6708,
33704,Roger B.,Bain,5975 Castle Creek Parkway,Indianapolis,IN,46250,(317) 555-9525,(317) 555-9528,
33705,Michael D.,Sloan,3883 Airway Drive,Santa Rosa,CA,95403,(707) 555-5039,(707) 555-5122,
33707,Kevin L.,Schut,14111 Scottslawn Road,Marysville,OH,43041,(513) 555-2801,(513) 555-2892,10000
33710,John R.,Conger,10300 Southwest Allen Boulevard,Portland,OR,97005,(503) 555-1612,(503) 555-1641,
33714,James R.,Staple,711 Casino Magic Drive,Bay St Louis,MS,39520,(601) 555-9290,(601) 555-9326,10000
33718,Marshall W.,Barr,535 Connecticut Avenue,Norwalk,CT,6854,(203) 555-4023,(203) 555-4098,
33725,Alan G.,Silverman,25 Monument Circle,Indianapolis,IN,46204,(317) 555-8275,(317) 555-8361,
33728,William E.,McGlynn,114 West 47th Street,New York,NY,10036,(212) 555-1052,(212) 555-1069,10000
33732,William H.,Murphy,P.O. Box 3555,Mansfield,OH,44907,(419) 555-8044,(419) 555-8054,
33733,E. Gordon,Kabik,121 Southwest Salmon Street,Portland,OR,97204,(503) 555-8824,(503) 555-8918,
33737,Carole M.,McCall,100 Crosby Drive,Bedford,MA,1730,(617) 555-1807,(617) 555-1846,
33739,Douglas A.,Burris,47603 Halyard Drive,Atlanta,GA,30339,(404) 555-1221,(404) 555-1268,
33747,Mark,Tomba,7132 Commercial Park Drive,Knoxville,TN,37918,(615) 555-1126,(615) 555-1137,
33750,Jack P.,Tate,650 North Mary Avenue,Sunnyvale,CA,94086,(408) 555-4037,(408) 555-4060,
33753,Howard L.,Best,2700 Fountain Place,Dallas,TX,75202,(214) 555-1506,(214) 555-1534,
33757,Richard B.,Falotti,1200 Reedsdale Street,Pittsburg,PA,15233,(412) 555-2317,(412) 555-2389,
33765,Pier Carlo,Wampler,One Magna Place,St Louis,MO,63144,(314) 555-2531,(314) 555-2566,
33767,Mark A.,Natori,1900 Gulf Street,Pasadena,CA,91101,(818) 555-8613,(818) 555-8627,
33769,Zvi,Lurie,11000 Prairie Lakes Drive,Eden Prairie,MN,55344,(612) 555-3077,(612) 555-3097,
33771,Edward J.,Grinter,2407 West 24Th Street,Kearney,NE,68847,(308) 555-8496,(308) 555-8504,
33775,Jon P.,Riebman,1109 McKay Drive,San Jose,CA,95131,(408) 555-3078,(408) 555-3148,
33776,Fred H.,Olbrych,2270 South 88th Street,Cleveland,OH,44124,(216) 555-7109,(216) 555-7168,500
33781,Takeshi,Shalam,One Zurn Place,Erie,PA,16505,(814) 555-2151,(814) 555-2213,
33786,N.A.,Perlegos,5500 Northwest Central Drive,Houston,TX,77092,(713) 555-4253,(713) 555-4300,
33790,Rocky H.,Aoki,375 Hudson Street,New York,NY,10014,(212) 555-6036,(212) 555-6063,
33795,Michael R.,Hawker,101 South Hanley,Nashville,TN,37205,(615) 555-3582,(615) 555-3584,10000
33797,Paul J.,Barkai,P.O. Box 50444,Indianapolis,IN,46204,(317) 555-3079,(317) 555-3085,1000
33799,John S.,Ferraro,One Pemco Plaza,Birmingham,AL,35212,(205) 555-3023,(205) 555-3090,
33804,Bernard C.,Geschke,5350 Tech Data Drive,Clearwater,FL,34620,(813) 555-7442,(813) 555-7445,
33807,David M.,McCurry,3850 Three Mile Lane,Mcminnville,OR,97128,(503) 555-9378,(503) 555-9450,
33814,Norman,Tweet,444 South River Road,St George,UT,84790,(801) 555-3012,(801) 555-3038,
33817,E. D. Jr.,Feldt,3900 Industrial Road,Harrisburg,PA,17110,(717) 555-6860,(717) 555-6902,
33821,Opal P.,Morales,20 Washington Avenue South,Minneapolis,MN,55401,(612) 555-5464,(612) 555-5485,
33824,B. Jefffrey,Ault,200 Park Avenue,Dallas,TX,75201,(214) 555-1971,(214) 555-2048,
33826,Ibrahim,Buckley,Highway 29 South,Spartanburg,SC,29304,(803) 555-1216,(803) 555-1277,
33828,Melvin S.,Evans,8600 Northwest 36th Street,Miami,FL,33166,(305) 555-1840,(305) 555-1912,10000
33830,Peter D.,Burney,1031 Mendota Heights Road,St. Paul,MN,55120,(612) 555-1671,(612) 555-1689,
33833,Derek H.,Nelson,3108 Central Drive,Nashville,TN,37202,(615) 555-1919,(615) 555-2004,
33834,John E.,Fenyves,P.O. Box 959,Valley Forge,PA,19482,(610) 555-4500,(610) 555-4549,
33837,Hal,Rask,Highway 41 North and Cave,Addison,AL,35540,(205) 555-1592,(205) 555-1684,500
33841,Julien L.,Gerber,1120 Boston Post Road,Darien,CT,06820,(203) 555-6896,(203) 555-6902,
33842,Peter A.,Warner,3260 Patterson Southeast,Grand Rapids,MI,49512,(616) 555-7071,(616) 555-7105,
33844,Charles M.,Cheskin,4951 Indiana Avenue,Lisle,IL,60532,(708) 555-8823,(708) 555-8876,
33846,Gregory H.,Cadogan,3 New England Executive P,Burlington,MA,01803,(617) 555-6156,(617) 555-6183,7500
33848,Michael W.,Cost,44 Whippany Road,Morristown,NJ,07962,(201) 555-3079,(201) 555-3167,
33852,Robert M.,Baren,416 West Jefferson Street,Louisville,KY,40202,(502) 555-2022,(502) 555-2032,
33858,Brian,Wofford,5405 Spine Road,Boulder,CO,80301,(303) 555-9417,(303) 555-9425,
33861,Harry H.,Ramsey,3100 West Warren Avenue,Fremont,CA,94538,(510) 555-8320,(510) 555-8379,1000
33863,C. J.,Griffis,301 Perimeter Center North,Atlanta,GA,30346,(404) 555-6019,(404) 555-6079,
33865,Steven,Belson,2500 Halsey Street,Bronx,NY,10461,(718) 555-2045,(718) 555-2077,
33874,Bradley P.,Kohn,1475 Tyrell Lane,Boise,ID,83706,(208) 555-4444,(208) 555-4534,
33879,Gise Van,Bartz,One Strawberry Lane,Orrville,OH,44667,(216) 555-3036,(216) 555-3115,
33882,Donald W.,Bernick,555 River Oaks Parkway,San Jose,CA,95134,(408) 555-1305,(408) 555-1330,
33885,William J.,Oberlin,5241 Spring Mountain Road,Las Vegas,NV,89193,(702) 555-7302,(702) 555-7354,
33889,Howard B.,Grinter,222 West Washington Avenue,Madison,WI,53703,(608) 555-3350,(608) 555-3446,
33893,Richard M.,Weeks,1700 Lincoln Street,Denver,CO,80203,(303) 555-7491,(303) 555-7544,
33898,Michael J.,Lowrie,Benson Road,Middlebury,CT,6749,(203) 555-2013,(203) 555-2041,
33902,Beth P.,Jones,463 Seventh Avenue,New York,NY,10018,(212) 555-9530,(212) 555-9565,10000
33906,Gerald E.,Skidmore,500 Central Avenue,Phoenix,AZ,85016,(602) 555-1144,(602) 555-1179,
33907,Paul W.,Phillips,4900 West 78th Street,Minneapolis,MN,55435,(612) 555-8146,(612) 555-8158,
33912,Stephen,Briskin,425 West Capitol Avenue,Little Rock,AR,72201,(501) 555-4015,(501) 555-4097,
33915,John J.,Anghel,607 East Adams Street,Springfield,IL,62739,(217) 555-3616,(217) 555-3715,
33919,William H.,Prosser,P.O. Box 877,Dubuque,IA,52004,(319) 555-7800,(319) 555-7890,
33922,Roger A.,Sutton,Building 200,Atlanta,GA,30350,(404) 555-9630,(404) 555-9677,
33924,John D.,Friedman,800 King Street,Wilmington,DE,19899,(302) 555-3394,(302) 555-3416,500
33927,Walter E.,Gwin,Indiana Avenue And The Bo,Atlantic City,NJ,08401,(609) 555-3435,(609) 555-3470,
33930,William G.,Cravey,2000 Two First Union Cent,Charlotte,NC,28282,(704) 555-5469,(704) 555-5496,10000
33934,J. D.,Lombardi,1050 South Prairie Avenue,Westport,CT,6880,(203) 555-7210,(203) 555-7292,
33936,James A.,Castle,One Nationwide Plaza,Columbus,OH,43215,(614) 555-7148,(614) 555-7232,
33939,Richard L.,McMinn,700 North Adams Street,Green Bay,WI,54307,(414) 555-1460,(414) 555-1468,5000
33944,Jeffrey P.,Krubeck,419 West Pike Street,Jackson Center,OH,45334,(513) 555-6932,(513) 555-6973,
33946,Bragi F.,Plank,2800 Pottsville Pike,Reading,PA,19640,(814) 555-8152,(814) 555-8176,
33950,Harols S.,Bloom,22011 Southeast 51St Street,Issaquah,WA,98027,(206) 555-8201,(206) 555-8232,
33954,W. M.,Sissener,1285 Drummers Lane,Wayne,PA,19087,(610) 555-8783,(610) 555-8834,
33957,Michael,Heckel,One Peebles Street,South Hill,VA,23970,(804) 555-5219,(804) 555-5221,
33959,Bernard,Crosley,Benson Road,Middlebury,CT,6749,(203) 555-2052,(203) 555-2112,10000
33963,John H.,Ruggieri,460 Point San Bruno Boulevard,South San Francisco,CA,94080,(415) 555-1040,(415) 555-1058,
33967,William A.,Porter,100 West Lawrence Street,Appleton,WI,54912,(414) 555-3848,(414) 555-3891,
33972,G. W.,Pegaz,Edens Expressway And Winn,Northfield,IL,60093,(708) 555-7565,(708) 555-7653,
33974,Jack L.,Watson,116 Wilbur Place,Bohemia,NY,11716,(516) 555-2480,(516) 555-2497,500
33976,Richard T.,Bogacki,800 The Safeguard B,Wayne,PA,19087,(610) 555-6771,(610) 555-6869,
33977,Roger B.,Hawks,3100 Research Boulevard,Dayton,OH,45420,(513) 555-6168,(513) 555-6262,
33981,Harry T.,Faust,2601 South Eastern Avenue,Los Angeles,CA,90040,(213) 555-2667,(213) 555-2678,500
33986,Lee A. III,Best,1790 Broadway,New York,NY,10019,(212) 555-3340,(212) 555-3386,
33988,Richard G.,Barry,1001 Murphy Ranch Road,Milpitas,CA,95035,(408) 555-2031,(408) 555-2069,
33993,Robert M.,Baxter,350 Pine Street,Beaumont,TX,77701,(409) 555-6665,(409) 555-6701,5000
33996,Gary L.,Powell,101 Gordon Drive,Des Plaines,IL,60016,(708) 555-1226,(708) 555-1295,
34000,Lorne D.,Cook,8619 Westwood Center Drive,Vienna,VA,22182,(703) 555-8756,(703) 555-8786,
34001,James F.,Kean,4370 Peachtree Road North,Atlanta,GA,30319,(404) 555-4613,(404) 555-4675,
34006,James E.,Cordes,399 Park Avenue,New York,NY,10022,(212) 555-6442,(212) 555-6539,
34009,Jack P.,Roob,1136 Heil-Quaker Boulevard,Lavergne,TN,37086,(615) 555-4551,(615) 555-4630,
34010,William J.,Bear,Fina Plaza,Dallas,TX,75206,(214) 555-2427,(214) 555-2434,
34011,Michael F.,Johnson,4150 Tuller Road,Houston,TX,77042,(713) 555-3168,(713) 555-3180,10000
34016,Adrian M.,Calian,120 Brighton Road,Orlando,FL,32802,(407) 555-4792,(407) 555-4860,
34018,Robert S.,Walsh,One Peebles Street,Houston,TX,77092,(713) 555-4325,(713) 555-4403,
34019,Michael W.,Irwin,P.O. Box 959,Valley Forge,PA,19482,(610) 555-4483,(610) 555-4494,
34022,Frederick M.,Fanta,30 West Superior Street,Duluth,MN,55802,(218) 555-2650,(218) 555-2730,
34026,Philip C.,Bellis,900 North Tucker Boulevard,St Louis,MO,63101,(314) 555-8030,(314) 555-8085,
34028,William B.,Troubh,477 East Beaver Avenue,State College,PA,16801,(814) 555-6021,(814) 555-6067,
34031,Harry R.,Becker,3050 East Birch Street,Brea,CA,92621,(714) 555-8863,(714) 555-8913,
34036,Robert,Eichner,1412 Broadway,New York,NY,10018,(212) 555-4028,(212) 555-4098,
34040,Fred E.,Canning,607 East Adams Street,Springfield,IL,62739,(217) 555-3637,(217) 555-3640,
34043,John,Calder,400 East Spring Street,Bluffton,IN,46714,(219) 555-2945,(219) 555-3012,
34045,James L.,Bryan,3308 North Mitthoeffer Road,Indianapolis,IN,46236,(317) 555-1047,(317) 555-1067,
34048,Burl,Peckham,2800 Chemed Center,Cincinnati,OH,45202,(513) 555-6722,(513) 555-6803,
34052,Julius P.,Fain,23 Orchard Road,Skilman,NJ,08558,(908) 555-5173,(908) 555-5211,
34059,Arthur P.,Lowrie,460 North Gulph Road,Valley Forge,PA,19482,(215) 555-7024,(215) 555-7092,
34061,Donald W.,Roberts,245 Perimeter Center Park,Atlanta,GA,30346,(404) 555-3412,(404) 555-3437,5000
34066,Carol A.,Bates,4101 Jerome Avenue,Long Beach,CA,90802,(310) 555-3726,(310) 555-3802,
34071,Sudhakar A.,Telang,One Rollins Plaza,Portland,OR,97205,(503) 555-2241,(503) 555-2318,5000
34072,Susan K.,Bach,235 West Turbo,Minneapolis,MN,55416,(612) 555-1519,(612) 555-1588,
34076,Richard D.,Riley,700 North Adams Street,Green Bay,WI,54307,(414) 555-1476,(414) 555-1548,
34080,Stephen T.,Braemer,2500 Chemed Center,Cincinnati,OH,45202,(513) 555-6700,(513) 555-6795,
34083,James L.,Knock,25 Union Street,Chelsea,MA,02150,(617) 555-8530,(617) 555-8567,
34085,Gerald M.,Curley,1500 San Remo Avenue,Coral Gables,FL,33146,(305) 555-7408,(305) 555-7420,
34088,Craig A.,Jones,5100 Patrick Henry Drive,Minneapolis,MN,55402,(612) 555-7914,(612) 555-7968,
34094,Jerome,Kantor,100 North Michigan Street,South Bend,IN,46634,(219) 555-1961,(219) 555-1997,
34097,Dwight G.,Larsen,Alvarado Square,Albuquerque,NM,87158,(505) 555-2753,(505) 555-2840,
34101,William W.,Brown,1600 West 7th Street,Fort Worth,TX,76102,(817) 555-1142,(817) 555-1178,10000
34106,Steven P.,Murphy,18400 Von Karman Avenue,Beachwood,OH,44122,(216) 555-5843,(216) 555-5917,
34109,Thomas R.,Pirie,2302 Maxwell Lane,Fort Worth,TX,76102,(817) 555-1826,(817) 555-1850,1000
34110,James F.,Cramer,414 East Fortieth Street,Holland,MI,49423,(616) 555-7030,(616) 555-7096,500
34112,Thomas C.,Beeby,1500 Southwest 1St Avenue,Portland,OR,97201,(503) 555-9175,(503) 555-9223,5000
34116,Allen,Shankland,1220 Senlac Drive,Carrollton,TX,75006,(214) 555-4878,(214) 555-4914,
34122,Ted H.,Wiik,Telesis Tower,San Francisco,CA,94104,(415) 555-2056,(415) 555-2074,
34126,Jamie H.,Behrens,2300 Empress Drive,Milwaukee,WI,53202,(414) 555-9341,(414) 555-9396,
34127,James B.,Skinner,One International Place,Omaha,NE,68131,(402) 555-5360,(402) 555-5441,1000
34129,Raymond S.,Vanora,805 Broadway,Vancouver,WA,98668,(360) 555-5865,(360) 555-5904,
34134,M. Ross,Plank,2702 North 44Th Street,Phoenix,AZ,85008,(602) 555-7736,(602) 555-7832,
34137,Jacob Ergas,Apgar,2500 Lake Cook Road,Riverwoods,IL,60015,(708) 555-3770,(708) 555-3864,1000
34142,Ronald F.,Graham,1185 Avenue Of The Americas,New York,NY,10036,(212) 555-6928,(212) 555-7002,
34147,Richard J.,Stoeher,4050 Olson Memorial Highway,Birmingham,AL,35223,(205) 555-5809,(205) 555-5840,
34154,Donnie M.,Ammerman,One Executive Drive,Fort Lee,NJ,07024,(201) 555-7816,(201) 555-7873,10000
34157,William K.,Boylan,7444 West Wilson Avenue,Harwood Heights,IL,60656,(708) 555-9615,(708) 555-9710,
34159,Norm,Catz,666 Grand Avenue,Des Moines,IA,50303,(515) 555-2908,(515) 555-3007,
34165,Fred H.,Bennett,150 Milford Road,East Windsor,NJ,08520,(609) 555-1303,(609) 555-1348,
34168,Gordon M.,Maslak,9901 West 50Th Avenue,Dallas,TX,75201,(214) 555-4545,(214) 555-4628,
34171,Michael J.,Maslyn,6000 Midlantic Drive,Mount Laurel,NJ,08054,(609) 555-7454,(609) 555-7534,
34173,Robert C.,OToole,4800 Cox Road,Glen Allen,VA,23060,(804) 555-9855,(804) 555-9898,
34176,Richard N.,Jones,415 West Main Street,Rochester,NY,14608,(716) 555-1622,(716) 555-1694,
34180,Margot W.,Vail,300 South Street Louis Boulevard,South Bend,IN,46624,(219) 555-2139,(219) 555-2196,
34181,John T.,Solochek,101 South Main Street,High Point,NC,27261,(910) 555-5199,(910) 555-5231,
34185,Earl W.,Larson,101 North Robinson,Oklahoma City,OK,73101,(405) 555-3013,(405) 555-3057,5000
34189,Gust,Kazarian,600 Madison Avenue,Dallas,TX,75206,(214) 555-8745,(214) 555-8797,
34191,Richard,Cost,8750 Tesoro Drive,San Antonio,TX,78217,(210) 555-9349,(210) 555-8349,5000
34193,Kirby L.,Murphy,400 West Capitol Avenue,Little Rock,AR,72201,(501) 555-7005,(501) 555-7020,
34200,Elias A.,Sverdrup,9830 Patuxent Woods Drive,Columbia,MD,21046,(410) 555-7185,(410) 555-7200,
34204,Robert T.,Mitchell,126 East 56th Street,New York,NY,10022,(212) 555-8702,(212) 555-8788,
34209,R. K.,Diener,Two Pierce Place,Houston,TX,77056,(713) 555-1085,(713) 555-1103,
34213,Charles M.,Johnson,650 California Street,San Francisco,CA,94108,(415) 555-8197,(415) 555-8277,
34215,Michael E.,Lappin,599 Lexington Avenue,New York,NY,10022,(212) 555-2791,(212) 555-2849,1000
34220,Richard M.,Gozon,1700 Lincoln Street,Denver,CO,80203,(303) 555-7436,(303) 555-7493,
34222,Richard C.,Hannon,531 Ohohia Street,Honolulu,HI,96819,(808) 555-3726,(808) 555-3761,
34227,Barth T.,Fallon,7301 Fairview,Portland,OR,97205,(503) 555-9236,(503) 555-9292,
34233,Charles C.,Emge,2044 Austin Drive,Rochester Hills,MI,48309,(810) 555-1549,(810) 555-1551,
34235,Sam J.,Hitchner,200 Park Avenue,New York,NY,10166,(212) 555-4429,(212) 555-4505,
34241,Eli,Stafford,165 Mason Street,Greenwich,CT,06836,(203) 555-3015,(203) 555-3093,
34244,Kenneth A.,Bern,702 North Franklin Street,Tampa,FL,33602,(813) 555-4163,(813) 555-8363,
34245,Austin M.,Heffern,14111 Scottslawn Road,Falls Church,VA,22042,(703) 555-1008,(703) 555-1091,
34252,Thomas,Ladehoff,8741 Landmark Road,Richmond,VA,23228,(804) 555-7525,(804) 555-7543,
34255,Leo W.,Cornella,One Colonial Road,Huntsville,AL,35806,(205) 555-1370,(205) 555-1398,
34260,Warren,Towers,One Weston Way,West Chester,PA,19380,(610) 555-3018,(610) 555-3021,500
34264,John C.,Beiser,2975 Stender Way,Santa Clara,CA,95054,(408) 555-6168,(408) 555-6225,
34268,Samuel H.,Wajert,1100 H Street Northwest,Washington,DC,20080,(703) 555-4457,(703) 555-4512,
34270,Marc R.,Bernardo,13500 South Perry Avenue,Riverdale,IL,60627,(708) 555-2580,(708) 555-2641,
34274,Robert S.,Leahy,102 Woodmont Boulevard,Nashville,TN,37205,(615) 555-3110,(615) 555-3122,1000
34278,Richard F.,Best,1100 Boulders Parkway,Long Beach,CA,90802,(310) 555-3710,(310) 555-3715,
34283,William L.,Hockett,135 East Baltimore Street,Worthington,OH,43085,(614) 555-1816,(614) 555-1846,
34286,Michael G.,Robert,55 Shuman Boulevard,Naperville,IL,60566,(708) 555-4811,(708) 555-4813,
34290,Iain,Austin,5900 North Andrews Avenue,Fort Lauderdale,FL,33309,(305) 555-9010,(305) 555-9065,
34291,Gary P.,Birkett,21600 Oxnard Street,Woodland Hills,CA,91367,(818) 555-7034,(818) 555-7090,
34295,E.R.,Harvey,10800 Northeast 8Th Street,Bellevue,WA,98004,(206) 555-9420,(206) 555-9440,
34298,Renee H.,Janning,1919 South Post Road,Indianapolis,IN,46239,(317) 555-7272,(317) 555-7364,
34299,James J.,Stover,277 Park Avenue,New York,NY,10172,(212) 555-1511,(212) 555-1545,7500
34303,J. R.,Pulver,2760 Irving Boulevard,Dallas,TX,75207,(214) 555-1400,(214) 555-1476,
34306,Bruce,Hakimoglu,22100 Bothell-Everett Heights,Bothell,WA,98041,(206) 555-7034,(206) 555-7088,
34309,Leonard E.,Dell,500 BIC Drive,Milford,CT,06460,(203) 555-2039,(203) 555-2053,
34312,Thomas F.,Davis,100 Jericho Quadrangle,Jericho,NY,11753,(516) 555-5565,(516) 555-5584,
34314,Georg W.,Bondroff,2075 West Big Beaver Road,Troy,MI,48084,(810) 555-9851,(810) 555-9892,
34317,Charles,Bissell,2000 Las Vegas Boulevard,Las Vegas,NV,89104,(702) 555-7799,(702) 555-7809,
34320,A. Allen,Whitmoyer,65 East 55Th Street,New York,NY,10022,(212) 555-2736,(212) 555-2780,
34323,Bruce H.,Butler,4201 Lexington Avenue Nor,Arden Hills,MN,55126,(612) 555-2410,(612) 555-2500,
34328,Robert,Layman,402 Industrial Lane,Birmingham,AL,35211,(205) 555-3775,(205) 555-3821,
34331,D. Michael,Sopshin,1444 South Alameda Street,Los Angeles,CA,90021,(213) 555-3108,(213) 555-3140,
34333,John,Hughes,One Fordham Road,North Reading,MA,1864,(508) 555-1149,(508) 555-1206,
34337,Ira A.,Ryerson,2828 North Haskell,Dallas,TX,75204,(214) 555-6140,(214) 555-6194,
34342,Gilbert O.,Laskey,23456 Hawthorne Boulevard,Torrance,CA,90505,(310) 555-9995,(310) 555-1006,
34346,James C.,Gilbert,2187 Atlantic Street,Stamford,CT,6902,(203) 555-5422,(203) 555-5432,
34351,Thomas C.,Oleson,10 Lafayette Square,Buffalo,NY,14203,(716) 555-6991,(716) 555-7049,
34355,Jeffrey A.,Bolland,1601 Elm Street,Dallas,TX,75201,(214) 555-3729,(214) 555-3774,1000
34363,Royce,Barcus,222 Berkeley Street,Boston,MA,02116,(617) 555-5517,(617) 555-5519,
34364,Barry W.,Blenis,13405 Yarmouth Road North,Pickerington,OH,43147,(614) 555-6435,(614) 555-6476,
34365,John H.,Carter,Two Pickwick Plaza,Greenwich,CT,6830,(203) 555-7037,(203) 555-7038,
34370,Larry,Sanghi,2027 Harpers Way,Torrance,CA,90501,(310) 555-5061,(310) 555-5069,
34378,Milton,Rosengren,One North Charles Street,Baltimore,MD,21201,(410) 555-7429,(410) 555-7501,
34380,Walter S.,Best,26950 Agoura Road,Wayne,NJ,07470,(201) 555-9309,(201) 555-9342,500
34383,Robert H.,Bogan,260 Townsend Street,San Francisco,CA,94107,(415) 555-6291,(415) 555-6327,
34386,Jerry F.,Chapman,15415 Katy Freeway,Houston,TX,77094,(713) 555-5328,(713) 555-5393,7500
34390,Reno J.,Schwartz,Park 80 East,Saddle Brook,NJ,07663,(201) 555-7622,(201) 555-7678,
34393,E. W.,Sissener,800 West Bryn Mawr Avenue,Itasca,IL,60143,(708) 555-5015,(708) 555-5094,
34396,Gary P.,Rasmussen,220 West Main Street,Louisville,KY,40232,(502) 555-2018,(502) 555-2065,
34398,Gordon E.,Chester,1380 Kennecott Building,Salt Lake City,UT,84133,(801) 555-4812,(801) 555-4851,
34410,Wade L.,Stephen,Ten Pictsweet Drive,Bells,TN,38006,(901) 555-7631,(901) 555-7676,
34412,Thomas F.,Booth,One Liberty Plaza,Liberty,MO,64068,(816) 555-1619,(816) 555-1620,
34417,Dan,Tadmor,2155 Monroe Drive Northeast,Atlanta,GA,30324,(404) 555-3338,(404) 555-3409,
34421,Daryl L.,Groen,4888 Loop Central Drive,Houston,TX,77081,(713) 555-3863,(713) 555-3907,7500
34423,Walter E.,Blem,8741 Landmark Road,Richmond,VA,23228,(804) 555-7506,(804) 555-7558,
34425,Keith C.,Swift,Bay Colony Corporate Cent,Waltham,MA,2154,(617) 555-4321,(617) 555-4341,
34427,Richard C.,Chan,180 East First South,Salt Lake City,UT,84145,(801) 555-5009,(801) 555-5054,
34428,George T.,Taylor,One Rollins Plaza,Wilmington,DE,19803,(302) 555-2736,(302) 555-2770,
34431,Russell C.,Boss,Highway 50 and Stateline Avenue,Lake Tahoe,NV,89449,(702) 555-2469,(702) 555-2561,
34434,E. W.,Harrison,585 West Beach Street,Watsonville,CA,95076,(408) 555-1063,(408) 555-1122,
34436,William W.,Kent,275 South Hillview Drive,Milpitas,CA,95035,(408) 555-2335,(408) 555-2343,
34439,Donald S.,German,217 West Main Street,Dallas,TX,75206,(214) 555-8633,(214) 555-8649,10000
34441,Barry B.,Malmberg,575 Handgun Parkway,Herndon,VA,22070,(703) 555-3061,(703) 555-3097,
34447,Timothy W.,Murphy,111 South Culvert Street,Baltimore,MD,21203,(410) 555-7291,(410) 555-7362,
34452,Richard C.,Smith,2001 West Chandler Boulevard,Chandler,AZ,85224,(602) 555-4596,(602) 555-4664,1000
34456,John J.,Roob,1000 Sagamore Parkway South,Lafayette,IN,47905,(317) 555-1632,(317) 555-1656,
34458,Joel A.,Marshall,5100 West Lemon Street,Tampa,FL,33631,(813) 555-8441,(813) 555-8447,7500
